Index,Confidence,X/Y/W/H,Frame Count
b'car',0.9488938450813293,"(126.2319564819336, 232.84515380859375, 20.986133575439453, 21.87107276916504)",65
b'car',0.9155983924865723,"(206.5362091064453, 236.91921997070312, 34.46905517578125, 43.683387756347656)",65
b'car',0.8750467896461487,"(214.13108825683594, 334.44476318359375, 414.4786376953125, 150.4327850341797)",65
b'car',0.9590070843696594,"(205.7325897216797, 240.69613647460938, 38.63795852661133, 40.42255783081055)",70
b'car',0.9320680499076843,"(24.561264038085938, 250.69992065429688, 49.50897979736328, 48.14602279663086)",70
b'car',0.9183159470558167,"(134.981201171875, 232.5816192626953, 17.708965301513672, 21.58057975769043)",70
b'car',0.7702814340591431,"(215.9976043701172, 336.9189758300781, 411.9093933105469, 144.28294372558594)",70
b'car',0.998180627822876,"(50.37721252441406, 246.71261596679688, 53.127323150634766, 41.395530700683594)",75
b'car',0.9739068746566772,"(205.2453155517578, 240.88943481445312, 38.889434814453125, 41.022098541259766)",75
b'car',0.9415119290351868,"(141.60400390625, 231.259765625, 15.98565673828125, 18.009803771972656)",75
b'car',0.9059500098228455,"(213.9491424560547, 334.2397766113281, 418.4029235839844, 151.49163818359375)",75
b'car',0.8207688927650452,"(8.753058433532715, 245.15342712402344, 15.717580795288086, 41.540626525878906)",75
b'truck',0.7515124082565308,"(210.4184112548828, 206.10238647460938, 24.56204605102539, 40.91156005859375)",75
b'car',0.990608811378479,"(77.27342987060547, 241.71949768066406, 39.357017517089844, 31.654674530029297)",80
b'car',0.977514386177063,"(205.52938842773438, 240.9534912109375, 39.530574798583984, 44.07640075683594)",80
b'car',0.888624370098114,"(215.38633728027344, 334.286865234375, 422.1268310546875, 154.99505615234375)",80
b'car',0.8459135890007019,"(146.8275909423828, 229.24273681640625, 13.156675338745117, 15.693697929382324)",80
b'truck',0.7520979046821594,"(25.136486053466797, 237.8960418701172, 54.397865295410156, 46.64944839477539)",80
b'car',0.9931699633598328,"(95.48106384277344, 238.91140747070312, 33.505489349365234, 29.809362411499023)",85
b'car',0.9914366006851196,"(205.71800231933594, 241.34835815429688, 39.891624450683594, 48.15554428100586)",85
b'car',0.9008837938308716,"(215.16746520996094, 334.697998046875, 413.8359069824219, 157.6954345703125)",85
b'car',0.8857954144477844,"(151.005615234375, 229.02938842773438, 11.66684341430664, 16.080707550048828)",85
b'car',0.7911865711212158,"(54.218326568603516, 237.59559631347656, 41.042808532714844, 32.224246978759766)",85
b'car',0.9906752109527588,"(205.4199676513672, 241.62667846679688, 42.15374755859375, 50.945796966552734)",90
b'car',0.9842246770858765,"(111.34644317626953, 236.02639770507812, 25.717971801757812, 24.79528045654297)",90
b'car',0.9254015684127808,"(155.58566284179688, 227.67022705078125, 10.81325912475586, 13.103647232055664)",90
b'car',0.9059156775474548,"(215.17904663085938, 334.50335693359375, 418.1312255859375, 159.0451202392578)",90
b'car',0.7835162281990051,"(77.36375427246094, 230.94296264648438, 33.63534164428711, 32.911312103271484)",90
b'car',0.9929561018943787,"(205.3756561279297, 242.93695068359375, 43.86852264404297, 55.044586181640625)",95
b'car',0.9818901419639587,"(122.13682556152344, 234.25624084472656, 22.205604553222656, 21.161209106445312)",95
b'car',0.9518168568611145,"(158.4129638671875, 227.88197326660156, 9.034891128540039, 12.31246566772461)",95
b'car',0.9116472005844116,"(213.5505828857422, 333.1407775878906, 422.2767333984375, 159.2808380126953)",95
b'truck',0.8131752610206604,"(210.10079956054688, 205.6735382080078, 25.198637008666992, 41.41306686401367)",95
b'car',0.7326502203941345,"(95.24616241455078, 232.83543395996094, 27.047649383544922, 27.066055297851562)",95
b'car',0.9894583225250244,"(205.15267944335938, 242.94500732421875, 45.47621154785156, 58.73846435546875)",100
b'car',0.9808636903762817,"(131.35171508789062, 233.2053985595703, 20.554656982421875, 19.656587600708008)",100
b'car',0.9526005983352661,"(162.6031494140625, 226.62901306152344, 9.091492652893066, 12.913030624389648)",100
b'truck',0.8110131025314331,"(210.0790557861328, 205.26858520507812, 26.464624404907227, 40.64657974243164)",100
b'car',0.8098461627960205,"(214.14833068847656, 333.1114807128906, 412.92218017578125, 156.57095336914062)",100
b'car',0.7318798899650574,"(107.8687973022461, 230.43966674804688, 21.06092071533203, 25.32697105407715)",100
b'car',0.9908197522163391,"(204.6426239013672, 243.07400512695312, 45.03192138671875, 56.41887283325195)",105
b'car',0.9768191576004028,"(164.6993408203125, 226.27149963378906, 9.162833213806152, 11.75029468536377)",105
b'car',0.9572444558143616,"(138.8419952392578, 232.44943237304688, 17.556215286254883, 17.763381958007812)",105
b'car',0.9131818413734436,"(119.01274108886719, 230.2252960205078, 18.845121383666992, 21.916229248046875)",105
b'car',0.824103593826294,"(214.98460388183594, 332.7633056640625, 419.72216796875, 159.92623901367188)",105
b'truck',0.7942243218421936,"(210.1868896484375, 205.2340087890625, 27.73335075378418, 42.167564392089844)",105
b'car',0.9927244186401367,"(204.47708129882812, 244.1656951904297, 45.728790283203125, 59.778316497802734)",110
b'car',0.9576510190963745,"(166.71728515625, 225.93618774414062, 7.793154239654541, 10.54364013671875)",110
b'car',0.9472028613090515,"(145.12757873535156, 230.16876220703125, 13.447477340698242, 16.3299617767334)",110
b'car',0.9390453696250916,"(216.21009826660156, 330.2754821777344, 412.6139221191406, 173.990234375)",110
b'truck',0.868686854839325,"(210.11471557617188, 205.42913818359375, 27.217655181884766, 42.287696838378906)",110
b'car',0.8345530033111572,"(128.5674591064453, 228.3764190673828, 14.957036972045898, 19.59461212158203)",110
b'car',0.9946457743644714,"(204.2859649658203, 245.80612182617188, 47.724971771240234, 60.73710250854492)",115
b'car',0.9845049381256104,"(149.65682983398438, 229.07861328125, 11.296247482299805, 14.615114212036133)",115
b'car',0.9638350605964661,"(169.62583923339844, 225.8115692138672, 7.45451545715332, 9.30817699432373)",115
b'car',0.9415724873542786,"(214.80511474609375, 310.8027648925781, 387.0590515136719, 192.82337951660156)",115
b'car',0.9364849925041199,"(134.31314086914062, 228.07684326171875, 11.332468032836914, 15.265523910522461)",115
b'truck',0.8643315434455872,"(209.6713409423828, 204.93846130371094, 26.882606506347656, 41.92438888549805)",115
b'car',0.9947633743286133,"(204.34552001953125, 245.29806518554688, 47.33929443359375, 61.27073287963867)",120
b'car',0.9149165153503418,"(153.86172485351562, 228.48471069335938, 10.962495803833008, 13.25969409942627)",120
b'car',0.8976821303367615,"(213.4124755859375, 332.54205322265625, 423.8431701660156, 163.91278076171875)",120
b'car',0.8763934969902039,"(170.85333251953125, 226.02828979492188, 6.356241703033447, 8.458711624145508)",120
b'truck',0.8719935417175293,"(209.36749267578125, 204.51844787597656, 27.054882049560547, 42.51969909667969)",120
b'car',0.8696594834327698,"(141.30772399902344, 227.15011596679688, 11.027358055114746, 14.20180892944336)",120
b'car',0.9969574213027954,"(204.2206268310547, 246.21820068359375, 48.68309020996094, 62.87030029296875)",125
b'car',0.976682186126709,"(157.9159698486328, 227.83055114746094, 9.82819938659668, 11.362258911132812)",125
b'car',0.9050495028495789,"(146.27330017089844, 226.76145935058594, 10.017239570617676, 14.08862590789795)",125
b'car',0.8973292112350464,"(172.12832641601562, 225.7607879638672, 7.085561752319336, 8.25442886352539)",125
b'truck',0.8390883803367615,"(47.842987060546875, 204.28636169433594, 92.92703247070312, 360.2808837890625)",125
b'truck',0.8347129821777344,"(209.0487060546875, 203.2354278564453, 28.366134643554688, 40.74803161621094)",125
b'car',0.9841620326042175,"(206.49920654296875, 241.3543243408203, 47.99080276489258, 65.09918212890625)",130
b'bus',0.9541538953781128,"(60.4008674621582, 210.38694763183594, 119.2286605834961, 383.6994323730469)",130
b'car',0.8879169821739197,"(178.33828735351562, 218.88543701171875, 7.198831081390381, 7.369707107543945)",130
b'car',0.8829079866409302,"(164.5846710205078, 220.88035583496094, 8.28419303894043, 10.346467971801758)",130
b'truck',0.7852423787117004,"(213.88577270507812, 198.77549743652344, 27.544532775878906, 48.72057342529297)",130
b'car',0.9903122782707214,"(183.42578125, 269.22967529296875, 56.21006393432617, 69.70941925048828)",135
b'bus',0.9681991934776306,"(56.662078857421875, 230.9897918701172, 110.72827911376953, 360.0227355957031)",135
b'truck',0.9252640604972839,"(194.54588317871094, 232.1881103515625, 34.72719955444336, 60.469242095947266)",135
b'car',0.7526252865791321,"(148.32730102539062, 249.2393035888672, 10.943072319030762, 12.231337547302246)",135
b'car',0.9956943392753601,"(167.52073669433594, 268.89361572265625, 65.41345977783203, 84.8032455444336)",140
b'truck',0.9184199571609497,"(184.16195678710938, 222.35836791992188, 36.252235412597656, 56.8352165222168)",140
b'truck',0.8774800300598145,"(56.13935852050781, 215.59017944335938, 107.97666931152344, 264.3916320800781)",140
b'car',0.7169455289840698,"(230.16184997558594, 234.04559326171875, 8.858854293823242, 7.676375865936279)",140
b'car',0.9986505508422852,"(163.31851196289062, 258.35382080078125, 83.18971252441406, 106.10389709472656)",145
b'truck',0.9803742170333862,"(187.20143127441406, 204.6678924560547, 36.069393157958984, 63.75830078125)",145
b'truck',0.8172217607498169,"(65.46199798583984, 205.7841033935547, 119.25283813476562, 175.43003845214844)",145
b'car',0.9983203411102295,"(154.50392150878906, 268.448974609375, 98.56199645996094, 115.74102020263672)",150
b'bus',0.9975816607475281,"(79.92108917236328, 209.96286010742188, 106.17671203613281, 135.7328338623047)",150
b'truck',0.9759176969528198,"(193.5281219482422, 210.3075714111328, 40.0859375, 75.0594711303711)",150
b'car',0.7559697031974792,"(292.7832946777344, 206.2230987548828, 15.245965003967285, 11.528249740600586)",150
b'car',0.7437524795532227,"(241.53219604492188, 218.94752502441406, 10.269545555114746, 9.249728202819824)",150
b'truck',0.9746951460838318,"(193.07412719726562, 219.3719940185547, 42.438751220703125, 78.19988250732422)",155
b'bus',0.9734072685241699,"(93.82820129394531, 216.95591735839844, 93.98497772216797, 111.32632446289062)",155
b'car',0.818551242351532,"(243.74070739746094, 228.0139923095703, 9.961148262023926, 9.539977073669434)",155
b'car',0.7050464749336243,"(219.37832641601562, 230.64080810546875, 7.314585208892822, 10.246326446533203)",155
b'truck',0.9636655449867249,"(189.48452758789062, 217.6918487548828, 45.78227996826172, 88.68438720703125)",160
b'truck',0.87693852186203,"(104.55037689208984, 210.98330688476562, 81.39356231689453, 89.32625579833984)",160
b'car',0.8543822765350342,"(242.69479370117188, 228.2856903076172, 9.627578735351562, 9.61345100402832)",160
b'truck',0.9790084362030029,"(181.217041015625, 199.59609985351562, 47.780616760253906, 90.50529479980469)",165
b'car',0.7712679505348206,"(236.80772399902344, 206.8753204345703, 10.489751815795898, 11.619589805603027)",165
b'truck',0.9855967164039612,"(180.39320373535156, 202.86427307128906, 49.92607116699219, 92.31983184814453)",170
b'car',0.875089704990387,"(236.4774932861328, 210.4362335205078, 10.061403274536133, 9.539405822753906)",170
b'car',0.7363792061805725,"(283.54876708984375, 197.67218017578125, 19.589826583862305, 12.708402633666992)",170
b'truck',0.9900516271591187,"(182.08392333984375, 215.28067016601562, 47.3092155456543, 95.17057800292969)",175
b'car',0.798488199710846,"(236.55865478515625, 222.380615234375, 10.424288749694824, 10.630995750427246)",175
b'car',0.749591052532196,"(213.63865661621094, 225.14598083496094, 6.517704010009766, 7.049769401550293)",175
b'truck',0.989983320236206,"(182.4538116455078, 217.07235717773438, 44.0605583190918, 90.8481674194336)",180
b'car',0.9275572896003723,"(120.30546569824219, 282.4031677246094, 146.00234985351562, 164.25965881347656)",180
b'car',0.8155337572097778,"(235.3350830078125, 225.18756103515625, 10.112509727478027, 9.147356033325195)",180
