Index,Confidence,X/Y/W/H,Frame Count
b'car',0.774247944355011,"(187.5576171875, 222.2554931640625, 4.565288543701172, 4.93231725692749)",30
b'car',0.7586761116981506,"(4.743514060974121, 212.78550720214844, 8.738180160522461, 9.928596496582031)",30
b'car',0.9568295478820801,"(215.06906127929688, 333.386962890625, 416.1468505859375, 152.1973419189453)",35
b'car',0.9454796314239502,"(95.07059478759766, 238.6278839111328, 32.39622497558594, 33.16730499267578)",35
b'car',0.9027719497680664,"(206.88572692871094, 236.7537384033203, 31.455949783325195, 40.17423629760742)",35
b'car',0.7750507593154907,"(188.1892547607422, 222.43368530273438, 4.993551731109619, 4.974344253540039)",35
b'car',0.7578653693199158,"(177.3936309814453, 224.61395263671875, 4.932394504547119, 5.999127388000488)",35
b'car',0.9286754727363586,"(214.10516357421875, 334.05517578125, 420.4085388183594, 152.25624084472656)",40
b'car',0.9021708965301514,"(110.17738342285156, 235.50796508789062, 26.74854850769043, 26.297874450683594)",40
b'car',0.8893981575965881,"(206.92030334472656, 237.1971893310547, 32.83782196044922, 40.440032958984375)",40
b'car',0.7974931001663208,"(187.89370727539062, 222.26930236816406, 4.979092597961426, 5.061748504638672)",40
b'car',0.9163345694541931,"(121.42733764648438, 233.94676208496094, 22.223722457885742, 22.950897216796875)",45
b'car',0.8570501804351807,"(206.99728393554688, 236.97256469726562, 34.244258880615234, 41.05455780029297)",45
b'car',0.797463595867157,"(187.7277069091797, 221.91561889648438, 5.470554351806641, 5.446522235870361)",45
b'car',0.7676421403884888,"(215.0012664794922, 335.1006164550781, 417.3801574707031, 146.14715576171875)",45
b'car',0.9692800045013428,"(129.56983947753906, 233.12850952148438, 20.115436553955078, 21.09328269958496)",50
b'car',0.963798999786377,"(13.814793586730957, 252.04286193847656, 25.95206069946289, 51.69629669189453)",50
b'car',0.9351053833961487,"(205.81956481933594, 240.79896545410156, 37.589454650878906, 39.749244689941406)",50
b'car',0.8650200963020325,"(214.19329833984375, 334.44219970703125, 419.7447204589844, 147.17388916015625)",50
b'truck',0.7704373002052307,"(210.805419921875, 206.60667419433594, 25.559022903442383, 40.424076080322266)",50
b'car',0.9626178741455078,"(137.42079162597656, 232.9495086669922, 19.41061019897461, 18.681032180786133)",55
b'car',0.9484875202178955,"(205.80369567871094, 240.84994506835938, 38.03069305419922, 40.25626754760742)",55
b'car',0.9409218430519104,"(30.197912216186523, 248.94468688964844, 62.708404541015625, 45.082576751708984)",55
b'car',0.9232982397079468,"(215.6168670654297, 334.3722229003906, 413.2774353027344, 151.52520751953125)",55
b'car',0.9942614436149597,"(62.228759765625, 244.12713623046875, 48.88502883911133, 38.37376022338867)",60
b'car',0.9679867029190063,"(206.20033264160156, 237.7282257080078, 35.46689987182617, 45.010902404785156)",60
b'car',0.9218127131462097,"(144.3691864013672, 231.1477508544922, 15.613241195678711, 18.633045196533203)",60
